Année,FINESS,Raison sociale,Commune,Statut Juridique,Région
2021,430000307,430000307 - CH PIERRE GALLICE DE LANGEAC,LANGEAC,Public,84 - Auvergne-Rhône-Alpes
2021,430000356,430000356 - CH D' YSSINGEAUX,YSSINGEAUX,Public,84 - Auvergne-Rhône-Alpes
2021,430003475,430003475 - ARTIC 42 AUTODIALYSE MONISTROL/LOIRE,MONISTROL SUR LOIRE,Privé non lucratif,84 - Auvergne-Rhône-Alpes
2021,430004309,430004309 - UNITE DE DIALYSE DE BRIOUDE,BRIOUDE,Privé non lucratif,84 - Auvergne-Rhône-Alpes
2021,430004358,430004358 - UNITE DE DIALYSE DU PUY,PUY EN VELAY,Privé non lucratif,84 - Auvergne-Rhône-Alpes
2021,430004408,430004408 - UNITE DE DIALYSE D'YSSINGEAUX,YSSINGEAUX,Privé non lucratif,84 - Auvergne-Rhône-Alpes
2021,430007419,430007419 - SERVICE DE LONG SEJOUR,PUY EN VELAY,Privé non lucratif,84 - Auvergne-Rhône-Alpes
2021,430007450,430007450 - CLINIQUE KORIAN LE HAUT LIGNON,CHAMBON SUR LIGNON,Privé lucratif,84 - Auvergne-Rhône-Alpes
2021,440000016,440000016 - CH DE SAINT NAZAIRE,SAINT NAZAIRE,Public,52 - Pays de la Loire
2021,440000024,440000024 - CH REEDAPTATION DE MAUBREUIL,SAINT HERBLAIN,Public,52 - Pays de la Loire
2021,440000180,440000180 - CHS BLAIN,BLAIN,Public,52 - Pays de la Loire
2021,440000255,440000255 - CRF LA TOURMALINE,SAINT HERBLAIN,Privé non lucratif,52 - Pays de la Loire
2021,440000271,440000271 - CHU DE NANTES SITE HOTEL DIEU HME,NANTES,Public,52 - Pays de la Loire
2021,440000396,440000396 - CH ERDRE ET LOIRE,ANCENIS SAINT GEREON,Public,52 - Pays de la Loire
2021,440000404,440000404 - CLINIQUE SAINTE MARIE,CHATEAUBRIANT,Privé lucratif,52 - Pays de la Loire
2021,440000412,440000412 - CLINIQUE BRETECHE VIAUD,NANTES,Privé lucratif,52 - Pays de la Loire
2021,440000453,440000453 - CHU DE NANTES SITE HOPITAL BELLIER,NANTES,Public,52 - Pays de la Loire
2021,440000487,440000487 - CLINIQUE UROLOGIQUE NANTES ATLANTIS,SAINT HERBLAIN,Privé lucratif,52 - Pays de la Loire
2021,440000503,440000503 - CH CNP SITE CHATEAUBRIANT,CHATEAUBRIANT,Public,52 - Pays de la Loire
2021,440000552,440000552 - HIC SEVRE ET LOIRE-LE LOROUX BOTTEREAU,LOROUX BOTTEREAU,Public,52 - Pays de la Loire
2021,440000560,440000560 - CH LVO SITE DE MACHECOUL,MACHECOUL SAINT MEME,Public,52 - Pays de la Loire
2021,440000644,440000644 - CH BEL AIR,CORCOUE SUR LOGNE,Public,52 - Pays de la Loire
2021,440000677,440000677 - CH CNP SITE NOZAY,NOZAY,Public,52 - Pays de la Loire
2021,440000693,440000693 - SSR JULES VERNE,SAINT SEBASTIEN SUR LOIRE,Privé non lucratif,52 - Pays de la Loire
2021,440000701,440000701 - SSR ROZ ARVOR,NANTES,Privé lucratif,52 - Pays de la Loire
2021,440000719,440000719 - SSR LA BARONNAIS,BOUGUENAIS,Privé non lucratif,52 - Pays de la Loire
2021,440000800,440000800 - CLINIQUE DU PARC,NANTES,Privé lucratif,52 - Pays de la Loire
2021,440000883,440000883 - HIC SEVRE ET LOIRE - VERTOU,VERTOU,Public,52 - Pays de la Loire
2021,440001113,440001113 - ICO - SITE GAUDUCHEAU,SAINT HERBLAIN,Privé non lucratif,52 - Pays de la Loire
2021,440001253,440001253 - HIC DE LA PRESQU'ILE-SITE DE GUERANDE,GUERANDE,Public,52 - Pays de la Loire
2021,440001261,440001261 - HIC DE LA PRESQU'ILE - SITE DU CROISIC,CROISIC,Public,52 - Pays de la Loire
2021,440001279,440001279 - HIC PAYS DE RETZ - PAIMBOEUF,PAIMBOEUF,Public,52 - Pays de la Loire
2021,440001287,440001287 - HIC PAYS DE RETZ - PORNIC,PORNIC,Public,52 - Pays de la Loire
2021,440001295,440001295 - CH DE SAVENAY,SAVENAY,Public,52 - Pays de la Loire
2021,440001964,440001964 - CH PIERRE DELAROCHE,CLISSON,Public,52 - Pays de la Loire
2021,440001972,440001972 - CH GEORGES DAUMEZON,BOUGUENAIS,Public,52 - Pays de la Loire
2021,440002020,440002020 - POLYCLINIQUE DE L'EUROPE,SAINT NAZAIRE,Privé lucratif,52 - Pays de la Loire
2021,440002459,440002459 - SSR LE BODIO,PONTCHATEAU,Privé non lucratif,52 - Pays de la Loire
2021,440002939,440002939 - USLD CHEVEUX BLANCS,ORVAULT,Privé non lucratif,52 - Pays de la Loire
2021,440003291,440003291 - CHU DE NANTES SITE SAINT JACQUES,NANTES,Public,52 - Pays de la Loire
2021,440003390,440003390 - CLINIQUE LA BRIERE,GUERANDE,Privé lucratif,52 - Pays de la Loire
2021,440005080,440005080 - DIALYSE ECHO NANTES,NANTES,Privé non lucratif,52 - Pays de la Loire
2021,440007482,440007482 - PSY'ACTIV,CARQUEFOU,Privé non lucratif,52 - Pays de la Loire
2021,440007607,440007607 - CH ST NAZAIRE - HEINLEX,SAINT NAZAIRE,Public,52 - Pays de la Loire
2021,440012128,440012128 - HAD NANTES ET REGION,ORVAULT,Privé non lucratif,52 - Pays de la Loire
2021,440017440,440017440 - HOPITAL A DOMICILE CH ST NAZAIRE,SAINT NAZAIRE,Public,52 - Pays de la Loire
2021,440017598,440017598 - CHU DE NANTES SITE LAENNEC,SAINT HERBLAIN,Public,52 - Pays de la Loire
2021,440018729,440018729 - LES APSYADES,BOUGUENAIS,Privé non lucratif,52 - Pays de la Loire
2021,440021202,440021202 - USLD CH LVO MACHECOUL,MACHECOUL SAINT MEME,Public,52 - Pays de la Loire
2021,440021392,440021392 - HOP PSY STJACQUES CHU NANTES,NANTES,Public,52 - Pays de la Loire
2021,440024669,440024669 - SSR LE BOIS RIGNOUX,VIGNEUX DE BRETAGNE,Privé non lucratif,52 - Pays de la Loire
2021,440027589,440027589 - DIALYSE ECHO CHATEAUBRIANT,CHATEAUBRIANT,Privé non lucratif,52 - Pays de la Loire
2021,440029338,440029338 - CLINIQUE MUTUALISTE JULES VERNE,NANTES,Privé non lucratif,52 - Pays de la Loire
2021,440029379,440029379 - CLINIQUE JULES VERNE,NANTES,Privé lucratif,52 - Pays de la Loire
2021,440032399,440032399 - USLD HIC PAYS DE RETZ,PORNIC,Public,52 - Pays de la Loire
2021,440033819,440033819 - SANTE ATLANTIQUE,SAINT HERBLAIN,Privé lucratif,52 - Pays de la Loire
2021,440036176,440036176 - CENTRE DIALYSE ECHO ST HERBLAIN,SAINT HERBLAIN,Privé non lucratif,52 - Pays de la Loire
2021,440036218,440036218 - DIALYSE ECHO ANCENIS,ANCENIS SAINT GEREON,Privé non lucratif,52 - Pays de la Loire
2021,440036473,440036473 - DIALYSE ECHO BOUGUENAIS,BOUGUENAIS,Privé non lucratif,52 - Pays de la Loire
2021,440036499,440036499 - CENTRE DIALYSE ECHO REZE,REZE,Privé non lucratif,52 - Pays de la Loire
2021,440039568,440039568 - DIALYSE ECHO LA BAULE,BAULE ESCOUBLAC,Privé non lucratif,52 - Pays de la Loire
2021,440041580,440041580 - HOPITAL PRIVE DU CONFLUENT,NANTES,Privé lucratif,52 - Pays de la Loire
2021,440042513,440042513 - DIALYSE ECHO CARQUEFOU,CARQUEFOU,Privé non lucratif,52 - Pays de la Loire
2021,440043123,440043123 - ESEAN,NANTES,Privé non lucratif,52 - Pays de la Loire
2021,440044451,440044451 - SSR L'ESTUAIRE,NANTES,Privé lucratif,52 - Pays de la Loire
2021,440048676,440048676 - SSR DU CONFLUENT,NANTES,Privé non lucratif,52 - Pays de la Loire
2021,440048718,440048718 - HOPITAL DU CONFLUENT-SITE JULES VERNE,NANTES,Privé lucratif,52 - Pays de la Loire
2021,440050433,440050433 - CLINIQUE MUTUALISTE DE L'ESTUAIRE,SAINT NAZAIRE,Privé non lucratif,52 - Pays de la Loire
2021,440050441,440050441 - DIALYSE ECHO ST NAZAIRE,SAINT NAZAIRE,Privé non lucratif,52 - Pays de la Loire
2021,440050458,440050458 - SSR BEAUSEJOUR CHU NANTES,NANTES,Public,52 - Pays de la Loire
2021,440050466,440050466 - SSR PIRMIL CHU NANTES,NANTES,Public,52 - Pays de la Loire
2021,440053007,440053007 - SMUR CHU NANTES SITE CH ANCENIS,ANCENIS SAINT GEREON,Public,52 - Pays de la Loire
2021,440053387,440053387 - SSR CMPR COTE D'AMOUR,SAINT NAZAIRE,Privé non lucratif,52 - Pays de la Loire
2021,440055770,440055770 - CENTRE DIALYSE ECHO ST HERBLAIN PSA,SAINT HERBLAIN,Privé non lucratif,52 - Pays de la Loire
2021,440059319,440059319 - SSR LNA CONFLUENT,NANTES,Privé lucratif,52 - Pays de la Loire
2021,440059335,440059335 - SSR VIVALTO CONFLUENT,NANTES,Privé lucratif,52 - Pays de la Loire
2021,450000047,450000047 - CH DEZARNAULDS - GIEN,GIEN,Public,24 - Centre-Val de Loire
2021,450000062,450000062 - CH AGGLOMERATION MONTARGOISE,AMILLY,Public,24 - Centre-Val de Loire
2021,450000070,450000070 - CH PITHIVIERS,PITHIVIERS,Public,24 - Centre-Val de Loire
2021,450000120,450000120 - CH LOUR PICOU - BEAUGENCY,BEAUGENCY,Public,24 - Centre-Val de Loire
2021,450000187,450000187 - CH PAUL CABANIS- BEAUNE-LA-ROLANDE,BEAUNE LA ROLANDE,Public,24 - Centre-Val de Loire
2021,450000211,450000211 - CH PIERRE LEBRUN- NEUVILLE-AUX-BOIS,NEUVILLE AUX BOIS,Public,24 - Centre-Val de Loire
2021,450000245,450000245 - CLINIQUE L'ARCHETTE,OLIVET,Privé lucratif,24 - Centre-Val de Loire
2021,450000252,450000252 - CLINIQUE BELLE ALLEE,CHAINGY,Privé lucratif,24 - Centre-Val de Loire
2021,450000260,450000260 - CH SULLY-SUR-LOIRE,SULLY SUR LOIRE,Public,24 - Centre-Val de Loire
2021,450000286,450000286 - MRC LES BUISSONNETS,OLIVET,Privé lucratif,24 - Centre-Val de Loire
2021,450000294,450000294 - ORELIANCE - REINE BLANCHE,SARAN,Privé lucratif,24 - Centre-Val de Loire
2021,450000336,450000336 - CH SAINT JEAN DE BRIARE,BRIARE,Privé non lucratif,24 - Centre-Val de Loire
2021,450000526,450000526 - CMPR L'A.D.A.P.T. LOIRET,AMILLY,Privé non lucratif,24 - Centre-Val de Loire
2021,450000930,450000930 - EPSM DU LOIRET G. DAUMEZON,FLEURY LES AUBRAIS,Public,24 - Centre-Val de Loire
2021,450002456,450002456 - CRFA LE COTEAU,CHAPELLE SAINT MESMIN,Privé non lucratif,24 - Centre-Val de Loire
2021,450002613,450002613 - CHR ORLÉANS - HÔPITAL DE LA SOURCE,ORLEANS,Public,24 - Centre-Val de Loire
2021,450010079,450010079 - ORELIANCE - LONGUES ALLEES,SARAN,Privé lucratif,24 - Centre-Val de Loire
2021,450010442,450010442 - CHR D'ORLEANS - SITE SARAN,SARAN,Public,24 - Centre-Val de Loire
2021,450011507,450011507 - AIDAPHI,ORLEANS,Privé non lucratif,24 - Centre-Val de Loire
2021,450011549,450011549 - A.T.I.R.R.O. AUTODIALYSE JEAN MOULIN,ORLEANS,Privé non lucratif,24 - Centre-Val de Loire
2021,450012935,450012935 - CENTRE D'HEMODIALYSE ARCHETTE,OLIVET,Privé lucratif,24 - Centre-Val de Loire
2021,450012968,450012968 - CLINIQUE DE MONTARGIS,MONTARGIS,Privé lucratif,24 - Centre-Val de Loire
2021,450013081,450013081 - MRC LA CIGOGNE,SARAN,Privé lucratif,24 - Centre-Val de Loire
2021,450013818,450013818 - CENTRE D'HEMODIALYSE JEANNE D'ARC,GIEN,Privé lucratif,24 - Centre-Val de Loire
2021,450014956,450014956 - MRC LES SABLONS,CHECY,Privé non lucratif,24 - Centre-Val de Loire
2021,450017694,450017694 - A.T.I.R.R.O. AUTODIALYSE GUIGNEGAULT,ORLEANS,Privé non lucratif,24 - Centre-Val de Loire
2021,450018395,450018395 - CTE AUTODIALYSE ARCHETTE-CH PITHIVIERS,PITHIVIERS,Privé lucratif,24 - Centre-Val de Loire
2021,450018460,450018460 - CENTRE DE NEPHROLOGIE AMILLY,AMILLY,Privé lucratif,24 - Centre-Val de Loire
2021,450018528,450018528 - ASSAD HAD DU LOIRET,CHAPELLE SAINT MESMIN,Privé non lucratif,24 - Centre-Val de Loire
2021,450018536,450018536 - HAD ORLEANS MONTARGIS,OLIVET,Privé lucratif,24 - Centre-Val de Loire
2021,450018924,450018924 - CLINIQUE DU PONT DE GIEN,GIEN,Privé lucratif,24 - Centre-Val de Loire
2021,450019336,450019336 - CTRE RADIOTHÉRAPIE/ONCOLOGIE-BOURGOINS,AMILLY,Privé lucratif,24 - Centre-Val de Loire
2021,450019799,450019799 - CHAM - SITE LA CERISAIE,AMILLY,Public,24 - Centre-Val de Loire
2021,450020698,450020698 - A.T.I.R.R.O. AUTODIALYSE BELLEGARDE,BELLEGARDE,Privé non lucratif,24 - Centre-Val de Loire
2021,450021431,450021431 - SITE SSR JEANNE D'ARC GIEN - CH GIEN,GIEN,Public,24 - Centre-Val de Loire
2021,450021449,450021449 - SITE JEANNE D'ARC GIEN - CHR ORLEANS,GIEN,Public,24 - Centre-Val de Loire
2021,460000045,460000045 - CH FIGEAC SITE MAQUISARDS,FIGEAC,Public,76 - Occitanie
2021,460000052,460000052 - CH ST JACQUES ST CERE,SAINT CERE,Public,76 - Occitanie
2021,460000060,460000060 - CRF LA ROSERAIE,MONTFAUCON,Privé non lucratif,76 - Occitanie
2021,460000102,460000102 - CH JEAN COULON GOURDON,GOURDON,Public,76 - Occitanie
2021,460000110,460000110 - CH JEAN ROUGIER CAHORS,CAHORS,Public,76 - Occitanie
2021,460000227,460000227 - C.H.(EX H.L.) LOUIS CONTE GRAMAT,GRAMAT,Public,76 - Occitanie
2021,460004641,460004641 - AAIR UAD PRAYSSAC,PRAYSSAC,Privé non lucratif,76 - Occitanie
2021,460006075,460006075 - CL FONT REDONDE,FIGEAC,Privé lucratif,76 - Occitanie
2021,460006083,460006083 - CSSR NOTRE DAME,BRETENOUX,Privé non lucratif,76 - Occitanie
2021,460006109,460006109 - CH FIGEAC SITE CLEMENCEAU,FIGEAC,Public,76 - Occitanie
2021,460006349,460006349 - SSR BEAUSEJOUR,MERCUES,Privé lucratif,76 - Occitanie
2021,460006612,460006612 - AAIR UAD ST CERE,SAINT CERE,Privé non lucratif,76 - Occitanie
2021,460007404,460007404 - HAD 46,FIGEAC,Privé lucratif,76 - Occitanie
2021,460780042,460780042 - SSR CL DU QUERCY BELLEVUE,CAHORS,Privé lucratif,76 - Occitanie
2021,460785090,460785090 - INSTITUT CAMILLE MIRET,LEYME,Privé non lucratif,76 - Occitanie
2021,460785595,460785595 - USLD CH CAHORS,CAHORS,Public,76 - Occitanie
2021,460785900,460785900 - CL DU RELAIS,CAILLAC,Privé lucratif,76 - Occitanie
2021,460786346,460786346 - AAIR UAD CAHORS,CAHORS,Privé non lucratif,76 - Occitanie
2021,460786353,460786353 - AAIR UAD UDM FIGEAC,FIGEAC,Privé non lucratif,76 - Occitanie
2021,460786478,460786478 - AAIR UAD MONTFAUCON,MONTFAUCON,Privé non lucratif,76 - Occitanie
2021,470000027,470000027 - CLINIQUE ESQUIROL-SAINT-HILAIRE,AGEN,Privé lucratif,75 - Nouvelle-Aquitaine
2021,470000159,470000159 - CLINIQUE CALABET,AGEN,Privé lucratif,75 - Nouvelle-Aquitaine
2021,470000175,470000175 - CENTRE DELESTRAINT FABIEN,PENNE D AGENAIS,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470000308,470000308 - CENTRE MEDECINE PHYS READAPT VIRAZEIL,VIRAZEIL,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470000423,470000423 - CH AGEN NERAC - HOPITAL SAINT-ESPRIT,AGEN,Public,75 - Nouvelle-Aquitaine
2021,470000431,470000431 - CH VILLENEUVE -POLE SANTE VILLENEUVOIS,VILLENEUVE SUR LOT,Public,75 - Nouvelle-Aquitaine
2021,470000480,470000480 - CENTRE HOSPITALIER DE MARMANDE - CHIC,MARMANDE,Public,75 - Nouvelle-Aquitaine
2021,470000522,470000522 - CH AGEN NERAC - SITE DE NERAC,NERAC,Public,75 - Nouvelle-Aquitaine
2021,470000530,470000530 - HOPITAL LOCAL DE CASTELJALOUX,CASTELJALOUX,Public,75 - Nouvelle-Aquitaine
2021,470000548,470000548 - HOPITAL LOCAL PENNE AGENAIS,PENNE D AGENAIS,Public,75 - Nouvelle-Aquitaine
2021,470000555,470000555 - CENTRE HOSPITALIER TONNEINS,TONNEINS,Public,75 - Nouvelle-Aquitaine
2021,470000563,470000563 - CH DEPARTEMENTAL DE LA CANDELIE,PONT DU CASSE,Public,75 - Nouvelle-Aquitaine
2021,470000571,470000571 - CENTRE HOSPITALIER DE FUMEL,FUMEL,Public,75 - Nouvelle-Aquitaine
2021,470001868,470001868 - ANTENNE AUTODIALYSE AURAD PONT DU CASS,PONT DU CASSE,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470002262,470002262 - ANTENNE AUTODIALYSE AURAD BOE,BOE,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470002320,470002320 - ANTENNE AUTODIALYSE AURAD MARMANDE,MARMANDE,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470002346,470002346 - ANTENNE AUTODIALYSE AURAD CASTELJALOUX,CASTELJALOUX,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470002361,470002361 - ANTENNE AUTODIALYSE AURAD STE LIVRADE,SAINTE LIVRADE SUR LOT,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470002387,470002387 - ANTENNE AUTODIALYSE AURAD TONNEINS,TONNEINS,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470002403,470002403 - ANTENNE AUTODIALYSE AURAD FUMEL,FUMEL,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470002411,470002411 - ANTENNE AUTODIALYSE AURAD NERAC,NERAC,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470002627,470002627 - MECS TEMPORAIRE SPECIALISEE-STE BAZEIL,SAINTE BAZEILLE,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470003062,470003062 - MFR DE PUJOLS,PUJOLS,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470008780,470008780 - USLD DE POMPEYRIE CH AGEN NERAC,AGEN,Public,75 - Nouvelle-Aquitaine
2021,470009358,470009358 - HOSPITALISATION A DOMICILE 47,CASTELCULIER,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470010349,470010349 - CENTRE DE RADIOTHÉRAPIE ET D'ONCOLOGIE,AGEN,Privé lucratif,75 - Nouvelle-Aquitaine
2021,470010364,470010364 - CLINIQUE LA PALOUMERE,CAUBEYRES,Privé lucratif,75 - Nouvelle-Aquitaine
2021,470012931,470012931 - USLD ALZHEIMER CHIC TONNEINS,TONNEINS,Public,75 - Nouvelle-Aquitaine
2021,470013558,470013558 - ANTENNE AUTODIALYSE AURAD VILLENEUVE,VILLENEUVE SUR LOT,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470016049,470016049 - GCS POLE DE SANTE DU VILLENEUVOIS,VILLENEUVE SUR LOT,Privé non lucratif,75 - Nouvelle-Aquitaine
2021,470016205,470016205 - CH AGEN NERAC - ANTENNE SMUR DE NERAC,NERAC,Public,75 - Nouvelle-Aquitaine
2021,480000017,480000017 - HOPITAL LOZERE SITE VALLEE DU LOT,MENDE,Public,76 - Occitanie
2021,480000033,480000033 - CH FANNY RAMADIER,SAINT CHELY D APCHER,Public,76 - Occitanie
2021,480000041,480000041 - CH DE FLORAC TROIS RIVIERES,FLORAC TROIS RIVIERES,Public,76 - Occitanie
2021,480000058,480000058 - CHS FRANCOIS TOSQUELLES,SAINT ALBAN SUR LIMAGNOLE,Public,76 - Occitanie
2021,480000066,480000066 - CH ST JACQUES MARVEJOLS,MARVEJOLS,Public,76 - Occitanie
2021,480000074,480000074 - CH LANGOGNE,LANGOGNE,Public,76 - Occitanie
2021,480000793,480000793 - SSR SPECIALISE EN PNEUMOLOGIE ANTRENAS,ANTRENAS,Privé non lucratif,76 - Occitanie
2021,480000835,480000835 - CENTRE POSTCURE ALCOOLIQUE STE MARIE,CANOURGUE,Public,76 - Occitanie
2021,480001403,480001403 - AIDER SANTE CENTRE UAD UDM HOP LOZERE,MENDE,Privé non lucratif,76 - Occitanie
2021,480001783,480001783 - AIDER SANTE UAD UDM HOPITAL LOZERE,MARVEJOLS,Privé non lucratif,76 - Occitanie
2021,480001825,480001825 - HAD LOZERE,MENDE,Privé lucratif,76 - Occitanie
2021,480002948,480002948 - HOPITAL LOZERE SITE GEVAUDAN,MARVEJOLS,Public,76 - Occitanie
2021,480780212,480780212 - CENTRE POST CURE LE BOY,LANUEJOLS,Privé non lucratif,76 - Occitanie
2021,480780279,480780279 - MOYEN SEJOUR HOP LOZERE,MENDE,Public,76 - Occitanie
2021,480780287,480780287 - MAISON DE REPOS LES TILLEULS,MARVEJOLS,Privé non lucratif,76 - Occitanie
2021,480780543,480780543 - SSR PEDIATRIQUE LES ECUREUILS,ANTRENAS,Privé non lucratif,76 - Occitanie
2021,480783034,480783034 - CRF DE MONTRODAT,MONTRODAT,Privé non lucratif,76 - Occitanie
2021,490000049,490000049 - CHR ANGERS SITE LARREY,ANGERS,Public,52 - Pays de la Loire
2021,490000106,490000106 - CESAME CHS STE GEMMES SUR LOIRE,SAINTE GEMMES SUR LOIRE,Public,52 - Pays de la Loire
2021,490000155,490000155 - ICO - SITE PAUL PAPIN,ANGERS,Privé non lucratif,52 - Pays de la Loire
2021,490000239,490000239 - ESBV-SITE DE BAUGE,BAUGE EN ANJOU,Public,52 - Pays de la Loire
2021,490000247,490000247 - CLINIQUE SAINT-DIDIER,AVRILLE,Privé lucratif,52 - Pays de la Loire
2021,490000254,490000254 - ESBV-SITE DE BEAUFORT,BEAUFORT EN ANJOU,Public,52 - Pays de la Loire
2021,490000262,490000262 - CLINIQUE SAINT JOSEPH,TRELAZE,Privé lucratif,52 - Pays de la Loire
2021,490000296,490000296 - CH DE CANDE,CANDE,Public,52 - Pays de la Loire
2021,490000312,490000312 - HAD SAINT SAUVEUR,SAINTE GEMMES SUR LOIRE,Privé lucratif,52 - Pays de la Loire
2021,490000320,490000320 - HOPITAL CORNICHE ANGEVINE À CHALONNES,CHALONNES SUR LOIRE,Public,52 - Pays de la Loire
2021,490000338,490000338 - CENTRE HOSPITALIER DOUE EN ANJOU,DOUE EN ANJOU,Public,52 - Pays de la Loire
2021,490000353,490000353 - CH DE LONGUE JUMELLES,LONGUE JUMELLES,Public,52 - Pays de la Loire
2021,490000494,490000494 - CH LAYON-AUBANCE MARTIGNE BRIAND,TERRANJOU,Public,52 - Pays de la Loire
2021,490000569,490000569 - CH CNP SITE POUANCE,OMBREE D ANJOU,Public,52 - Pays de la Loire
2021,490000601,490000601 - SSR LES RECOLLETS,DOUE EN ANJOU,Privé non lucratif,52 - Pays de la Loire
2021,490000635,490000635 - CH DE CHOLET,CHOLET,Public,52 - Pays de la Loire
2021,490000643,490000643 - SSR LE CHILLON,VAL D ERDRE AUXENCE,Privé non lucratif,52 - Pays de la Loire
2021,490000650,490000650 - CHI LYS HYROME-CHEMILLE,CHEMILLE EN ANJOU,Public,52 - Pays de la Loire
2021,490000700,490000700 - SSR PSM VILLAGE SANTE ST JOSEPH,MONTREVAULT SUR EVRE,Privé non lucratif,52 - Pays de la Loire
2021,490000817,490000817 - SSR DE MONTFAUCON MONTIGNE,SEVREMOINE,Privé non lucratif,52 - Pays de la Loire
2021,490001765,490001765 - CH DE SAUMUR,SAUMUR,Public,52 - Pays de la Loire
2021,490001831,490001831 - CHI LYS HYROME-LYS HAUT LAYON,LYS HAUT LAYON,Public,52 - Pays de la Loire
2021,490002037,490002037 - POLYCLINIQUE DU PARC,CHOLET,Privé lucratif,52 - Pays de la Loire
2021,490002979,490002979 - INSTITUT PSYCHOTHERAPIQUE,BEAUPREAU EN MAUGES,Privé non lucratif,52 - Pays de la Loire
2021,490004256,490004256 - HOPITAL PRIVE ST MARTIN,BEAUPREAU EN MAUGES,Privé non lucratif,52 - Pays de la Loire
2021,490007499,490007499 - CENTRE DIALYSE ECHO ANGERS BOCQUEL,ANGERS,Privé non lucratif,52 - Pays de la Loire
2021,490007549,490007549 - SSR CTRE BASSE VISION ET AUDITION,ANGERS,Privé non lucratif,52 - Pays de la Loire
2021,490007929,490007929 - CLINIQUE CHIRURGICALE DE LA LOIRE,SAUMUR,Privé lucratif,52 - Pays de la Loire
2021,490008224,490008224 - DIALYSE ECHO CHOLET LESCURE,CHOLET,Privé non lucratif,52 - Pays de la Loire
2021,490009008,490009008 - CENTRE DIALYSE ECHO CHOLET MARENGO,CHOLET,Privé non lucratif,52 - Pays de la Loire
2021,490009248,490009248 - SSR SAINT CLAUDE,TRELAZE,Privé non lucratif,52 - Pays de la Loire
2021,490011350,490011350 - DIALYSE ECHO ANGERS MANSION,ANGERS,Privé non lucratif,52 - Pays de la Loire
2021,490014909,490014909 - CLINIQUE DE L'ANJOU,ANGERS,Privé lucratif,52 - Pays de la Loire
2021,490015906,490015906 - CLINIQUE ST LEONARD,TRELAZE,Privé lucratif,52 - Pays de la Loire
2021,490016235,490016235 - DIALYSE ECHO SAUMUR,SAUMUR,Privé non lucratif,52 - Pays de la Loire
2021,490016334,490016334 - HAD MAUGES BOCAGE CHOLETAIS,CHOLET,Privé non lucratif,52 - Pays de la Loire
2021,490016870,490016870 - HAD OUEST ANJOU SAUMUROIS,DOUE EN ANJOU,Privé lucratif,52 - Pays de la Loire
2021,490017613,490017613 - DIALYSE ECHO TRELAZE,TRELAZE,Privé non lucratif,52 - Pays de la Loire
2021,490018769,490018769 - SSR LES EUMENIDES,ANGERS,Privé non lucratif,52 - Pays de la Loire
2021,490018777,490018777 - SSR LE CHILLON CHOLET,CHOLET,Privé non lucratif,52 - Pays de la Loire
2021,490020245,490020245 - CH HAUT ANJOU SITE SEGRE,SEGRE EN ANJOU BLEU,Public,52 - Pays de la Loire
2021,490020344,490020344 - SSR CLINIQUE SAINT JOSEPH,TRELAZE,Privé lucratif,52 - Pays de la Loire
2021,490020963,490020963 - DIALYSE ECHO CHOLET CHANTERIVIERE,CHOLET,Privé non lucratif,52 - Pays de la Loire
2021,490529005,490529005 - SSR CHR D ANGERS,SAINT BARTHELEMY D ANJOU,Public,52 - Pays de la Loire
2021,490531910,490531910 - SSR LES CAPUCINS,ANGERS,Privé non lucratif,52 - Pays de la Loire
